/V0/PLUS (Vgs2=0.6) X,/V0/PLUS (Vgs2=0.6) Y,/V0/PLUS (Vgs2=1.475) X,/V0/PLUS (Vgs2=1.475) Y,/V0/PLUS (Vgs2=2.35) X,/V0/PLUS (Vgs2=2.35) Y
0.1290000000000001,-0.006338318690573828,0.1290000000000001,-0.01143055544997244,0.1290000000000001,-0.01187273011340735
0.1300000000000001,-0.006375027558638644,0.1300000000000001,-0.01151141729492471,0.1300000000000001,-0.01195792207710867
0.1310000000000001,-0.006411548164140356,0.1310000000000001,-0.01159215968190798,0.1310000000000001,-0.01204301282266793
0.1320000000000001,-0.006447880603522688,0.1320000000000001,-0.01167278261479159,0.1320000000000001,-0.01212798607647635
0.1330000000000001,-0.006484024974422685,0.1330000000000001,-0.01175328609748953,0.1330000000000001,-0.01221284978433622
0.1340000000000001,-0.006519981375688821,0.1340000000000001,-0.01183367013396099,0.1340000000000001,-0.01229760389821305
0.1350000000000001,-0.006555749907399588,0.1350000000000001,-0.01191393472821087,0.1350000000000001,-0.01238224837902875
0.1360000000000001,-0.006591330670882736,0.1360000000000001,-0.0119940798842901,0.1360000000000001,-0.01246678318999575
0.1370000000000001,-0.00662672376873486,0.1370000000000001,-0.01207410560629632,0.1370000000000001,-0.01255119746594022
0.1380000000000001,-0.006661929304842007,0.1380000000000001,-0.01215401189837426,0.1380000000000001,-0.01263552389885129
0.1390000000000001,-0.00669694738440056,0.1390000000000001,-0.01223379876471628,0.1390000000000001,-0.01271971787501918
0.1400000000000001,-0.006731778113938765,0.1400000000000001,-0.01231346620956284,0.1400000000000001,-0.01280382548115165
0.1410000000000001,-0.006766421601339324,0.1410000000000001,-0.01239301423720296,0.1410000000000001,-0.01288779906281133
0.1420000000000001,-0.006800877955862123,0.1420000000000001,-0.0124724428519748,0.1420000000000001,-0.0129716876760898
0.1430000000000001,-0.006835147288168113,0.1430000000000001,-0.01255175205826606,0.1430000000000001,-0.01305544072358098
0.1440000000000001,-0.006869229710343782,0.1440000000000001,-0.01263094186051449,0.1440000000000001,-0.01313911018050687
0.1450000000000001,-0.006903125335926252,0.1450000000000001,-0.01271001226320849,0.1450000000000001,-0.01322264255889075
0.1460000000000001,-0.00693683427992949,0.1460000000000001,-0.01278896327088746,0.1460000000000001,-0.01330609269359747
0.1470000000000001,-0.00697035665887099,0.1470000000000001,-0.01286779488814239,0.1470000000000001,-0.01338940426599754
0.1480000000000001,-0.007003692590799561,0.1480000000000001,-0.01294650711961638,0.1480000000000001,-0.01347263491094242
0.1490000000000001,-0.007036842195323913,0.1490000000000001,-0.01302509997000505,0.1490000000000001,-0.01355574144534109
0.1500000000000001,-0.007069805593641948,0.1500000000000001,-0.0131035734440571,0.1500000000000001,-0.01363873723942902
0.1510000000000001,-0.007102582908571426,0.1510000000000001,-0.01318192754657482,0.1510000000000001,-0.01372162265599462
0.1520000000000001,-0.007135174264581119,0.1520000000000001,-0.0132601622824146,0.1520000000000001,-0.01380439776347109
0.1530000000000001,-0.007167579787823268,0.1530000000000001,-0.01333827765648741,0.1530000000000001,-0.01388706255104731
0.1540000000000001,-0.007199799606167047,0.1540000000000001,-0.01341627367375927,0.1540000000000001,-0.01396961698679534
0.1550000000000001,-0.007231833849232878,0.1550000000000001,-0.01349415033925189,0.1550000000000001,-0.01405206103313489
0.1560000000000001,-0.007263682648428113,0.1560000000000001,-0.01357190765804303,0.1560000000000001,-0.01413439465088922
0.1570000000000001,-0.007295346136983747,0.1570000000000001,-0.01364954563526711,0.1570000000000001,-0.01421661780033439
0.1580000000000001,-0.0073268244499922,0.1580000000000001,-0.01372706427611569,0.1580000000000001,-0.01429873044146673
0.1590000000000001,-0.007358117724446503,0.1590000000000001,-0.013804463585838,0.1590000000000001,-0.01438073253407001
0.1600000000000001,-0.00738922609928063,0.1600000000000001,-0.01388174356974138,0.1600000000000001,-0.01446260302136431
0.1610000000000001,-0.007420149715411043,0.1610000000000001,-0.01395890423319194,0.1610000000000001,-0.01454438429161143
0.1620000000000001,-0.007450888715779864,0.1620000000000001,-0.01403594558161492,0.1620000000000001,-0.01462605390042271
0.1630000000000001,-0.007481443245399023,0.1630000000000001,-0.01411286762049536,0.1630000000000001,-0.01470761327666799
0.1640000000000001,-0.007511813451396147,0.1640000000000001,-0.0141896703553785,0.1640000000000001,-0.01478906167888183
0.1650000000000001,-0.007541999483061838,0.1650000000000001,-0.01426635379187037,0.1650000000000001,-0.01487039939693699
0.1660000000000001,-0.007572001491898306,0.1660000000000001,-0.01434291793563826,0.1660000000000001,-0.01495162623353607
0.1670000000000001,-0.007601819631669907,0.1670000000000001,-0.01441936279241132,0.1670000000000001,-0.01503274221954692
0.1680000000000001,-0.007631454058454851,0.1680000000000001,-0.01449568836798102,0.1680000000000001,-0.01511374727928831
0.1690000000000001,-0.007660904930698972,0.1690000000000001,-0.01457189466820169,0.1690000000000001,-0.0151946413860926
0.1700000000000001,-0.00769017240927105,0.1700000000000001,-0.01464798169899112,0.1700000000000001,-0.01527542449049094
0.1710000000000001,-0.007719256657519828,0.1710000000000001,-0.01472394946633098,0.1710000000000001,-0.01535609655314312
0.1720000000000001,-0.007748157841333004,0.1720000000000001,-0.01479979797626738,0.1720000000000001,-0.01543665752983876
0.1730000000000001,-0.007776876129197928,0.1730000000000001,-0.01487552723491152,0.1730000000000001,-0.01551710737828264
0.1740000000000001,-0.007805411692264529,0.1740000000000001,-0.01495113724844,0.1740000000000001,-0.0155974460550451
0.1750000000000001,-0.00783376470440993,0.1750000000000001,-0.01502662802309563,0.1750000000000001,-0.01567767351692282
0.1760000000000001,-0.007861935342305306,0.1760000000000001,-0.01510199956518775,0.1760000000000001,-0.01575778972033531
0.1770000000000001,-0.007889923785484637,0.1770000000000001,-0.01517725188109281,0.1770000000000001,-0.0158377946215901
0.1780000000000001,-0.007917730216416114,0.1780000000000001,-0.01525238497725506,0.1780000000000001,-0.01591768817676666
0.1790000000000001,-0.007945354820575195,0.1790000000000001,-0.01532739886018685,0.1790000000000001,-0.01599747034176629
0.1800000000000001,-0.007972797786520526,0.1800000000000001,-0.01540229353646941,0.1800000000000001,-0.01607714107229015
0.1810000000000001,-0.008000059305971715,0.1810000000000001,-0.01547706901275324,0.1810000000000001,-0.01615670032384855
0.1820000000000001,-0.008027139573890044,0.1820000000000001,-0.01555172529575869,0.1820000000000001,-0.01623614805175643
0.1830000000000001,-0.008054038788561323,0.1830000000000001,-0.01562626239227653,0.1830000000000001,-0.01631548421113509
0.1840000000000001,-0.00808075715168162,0.1840000000000001,-0.01570068030916856,0.1840000000000001,-0.01639470875691091
0.1850000000000001,-0.008107294868445341,0.1850000000000001,-0.015774979053368,0.1850000000000001,-0.01647382164381572
0.1860000000000001,-0.008133652147636351,0.1860000000000001,-0.01584915863188018,0.1860000000000001,-0.01655282282638618
0.1870000000000001,-0.008159829201721633,0.1870000000000001,-0.01592321905178308,0.1870000000000001,-0.0166317122589638
0.1880000000000001,-0.008185826246948059,0.1880000000000001,-0.01599716032022781,0.1880000000000001,-0.01671048989569434
0.1890000000000001,-0.0082116435034419,0.1890000000000001,-0.01607098244443925,0.1890000000000001,-0.01678915569052802
0.1900000000000001,-0.008237281195311415,0.1900000000000001,-0.01614468543171659,0.1900000000000001,-0.01686770959721886
0.1910000000000001,-0.008262739550752846,0.1910000000000001,-0.01621826928943382,0.1910000000000001,-0.01694615156932465
0.1920000000000001,-0.008288018802158927,0.1920000000000001,-0.01629173402504042,0.1920000000000001,-0.01702448156020669
0.1930000000000001,-0.008313119186231349,0.1930000000000001,-0.01636507964606181,0.1930000000000001,-0.01710269952302954
0.1940000000000001,-0.008338040944096122,0.1940000000000001,-0.01643830616009997,0.1940000000000001,-0.01718080541076064
0.1950000000000001,-0.008362784321422515,0.1950000000000001,-0.01651141357483402,0.1950000000000001,-0.01725879917617031
0.1960000000000001,-0.008387349568545371,0.1960000000000001,-0.01658440189802075,0.1960000000000001,-0.01733668077183123
0.1970000000000001,-0.00841173694059112,0.1970000000000001,-0.01665727113749525,0.1970000000000001,-0.01741445015011845
0.1980000000000001,-0.008435946697607303,0.1980000000000001,-0.01673002130117137,0.1980000000000001,-0.01749210726320901
0.1990000000000001,-0.008459979104695802,0.1990000000000001,-0.01680265239704247,0.1990000000000001,-0.01756965206308172
0.2000000000000001,-0.008483834432150002,0.2000000000000001,-0.01687516443318175,0.2000000000000001,-0.01764708450151692
0.2010000000000002,-0.008507512955595466,0.2010000000000002,-0.01694755741774316,0.2010000000000002,-0.01772440453009627
0.2020000000000002,-0.008531014956134897,0.2020000000000002,-0.01701983135896163,0.2020000000000002,-0.0178016121002025
0.2030000000000002,-0.008554340720496979,0.2030000000000002,-0.01709198626515393,0.2030000000000002,-0.01787870716301912
0.2040000000000002,-0.008577490541188924,0.2040000000000002,-0.01716402214471907,0.2040000000000002,-0.01795568966953028
0.2050000000000002,-0.008600464716653702,0.2050000000000002,-0.01723593900613899,0.2050000000000002,-0.01803255957052045
0.2060000000000002,-0.008623263551430862,0.2060000000000002,-0.01730773685797908,0.2060000000000002,-0.01810931681657421
0.2070000000000002,-0.008645887356322029,0.2070000000000002,-0.01737941570888887,0.2070000000000002,-0.01818596135807607
0.2080000000000002,-0.008668336448560203,0.2080000000000002,-0.01745097556760247,0.2080000000000002,-0.01826249314521014
0.2090000000000002,-0.008690611151983923,0.2090000000000002,-0.01752241644293932,0.2090000000000002,-0.01833891212796004
0.2100000000000002,-0.008712711797215028,0.2100000000000002,-0.01759373834380468,0.2100000000000002,-0.01841521825610849
0.2110000000000002,-0.008734638721841584,0.2110000000000002,-0.01766494127919025,0.2110000000000002,-0.0184914114792372
0.2120000000000002,-0.008756392270604561,0.2120000000000002,-0.01773602525817474,0.2120000000000002,-0.01856749174672667
0.2130000000000002,-0.008777972795589206,0.2130000000000002,-0.01780699028992465,0.2130000000000002,-0.01864345900775588
0.2140000000000002,-0.008799380656420826,0.2140000000000002,-0.01787783638369455,0.2140000000000002,-0.01871931321130208
0.2150000000000002,-0.008820616220464863,0.2150000000000002,-0.01794856354882799,0.2150000000000002,-0.01879505430614065
0.2160000000000002,-0.008841679863031459,0.2160000000000002,-0.01801917179475792,0.2160000000000002,-0.0188706822408447
0.2170000000000002,-0.008862571967584396,0.2170000000000002,-0.01808966113100743,0.2170000000000002,-0.01894619696378513
0.2180000000000002,-0.008883292925954092,0.2180000000000002,-0.01816003156719022,0.2180000000000002,-0.01902159842313013
0.2190000000000002,-0.008903843138555523,0.2190000000000002,-0.01823028311301132,0.2190000000000002,-0.01909693512768577
0.2200000000000002,-0.00892422301460959,0.2200000000000002,-0.01830041577826762,0.2200000000000002,-0.01917205945551429
0.2210000000000002,-0.008944432972369172,0.2210000000000002,-0.01837042957284865,0.2210000000000002,-0.01924717121066096
0.2220000000000002,-0.008964473439349125,0.2220000000000002,-0.01844032450673695,0.2220000000000002,-0.0193220690656071
0.2230000000000002,-0.008984344852559969,0.2230000000000002,-0.01851010059000893,0.2230000000000002,-0.01939695431690866
0.2240000000000002,-0.009004047658745917,0.2240000000000002,-0.0185797578328353,0.2240000000000002,-0.01947162439135832
0.2250000000000002,-0.009023582314625902,0.2250000000000002,-0.01864929624548186,0.2250000000000002,-0.0195462830213207
0.2260000000000002,-0.009042949287138738,0.2260000000000002,-0.01871871583831007,0.2260000000000002,-0.01962072520752684
0.2270000000000002,-0.009062149053691272,0.2270000000000002,-0.01878801662177756,0.2270000000000002,-0.01969515697802383
0.2280000000000002,-0.009081182102409682,0.2280000000000002,-0.01885719860643894,0.2280000000000002,-0.0197693710694072
0.2290000000000002,-0.009100048932393764,0.2290000000000002,-0.01892626180294635,0.2290000000000002,-0.01984357575021224
0.2300000000000002,-0.009118750053973706,0.2300000000000002,-0.01899520622205008,0.2300000000000002,-0.0199175615462075
0.2310000000000002,-0.009137285988969313,0.2310000000000002,-0.01906403187459928,0.2310000000000002,-0.01999153890470542
0.2320000000000002,-0.009155657270951308,0.2320000000000002,-0.01913273877154248,0.2320000000000002,-0.02006535030783188
0.2330000000000002,-0.009173864445504023,0.2330000000000002,-0.01920132692392837,0.2330000000000002,-0.02013904682509424
0.2340000000000002,-0.009191908070489859,0.2340000000000002,-0.01926979634290638,0.2340000000000002,-0.02021262902812742
0.2350000000000002,-0.009209788716314376,0.2350000000000002,-0.01933814703972727,0.2350000000000002,-0.02028609700796445
0.2360000000000002,-0.00922750696619181,0.2360000000000002,-0.01940637902574392,0.2360000000000002,-0.02035945074296718
0.2370000000000002,-0.009245063416411091,0.2370000000000002,-0.01947449231241186,0.2370000000000002,-0.02043269018520423
0.2380000000000002,-0.009262458676600789,0.2380000000000002,-0.01954248691128996,0.2380000000000002,-0.02050581528053754
0.2390000000000002,-0.009279693369993361,0.2390000000000002,-0.01961036283404113,0.2390000000000002,-0.02057882597325357
0.2400000000000002,-0.009296768133688089,0.2400000000000002,-0.0196781200924329,0.2400000000000002,-0.02065172220712228
0.2410000000000002,-0.009313683618911349,0.2410000000000002,-0.01974575869833819,0.2410000000000002,-0.02072450392563695
0.2420000000000002,-0.009330440491274522,0.2420000000000002,-0.01981327866373581,0.2420000000000002,-0.02079717107206815
